symbol,timestamp,open,high,low,close,volume,sector
JPM,2024-08-30T16:00:00Z,67.1381,68.4156,67.0106,68.2859,759621,FINANCIALS
GS,2024-08-30T16:00:00Z,113.3829,114.3959,112.8354,113.8462,919822,FINANCIALS
BAC,2024-08-30T16:00:00Z,110.9734,112.5831,110.7225,112.3291,1099160,FINANCIALS
XOM,2024-08-30T16:00:00Z,139.8459,142.7816,139.5816,142.5123,1467552,ENERGY
CVX,2024-08-30T16:00:00Z,160.4825,164.1746,160.1184,163.8029,1506824,ENERGY
KO,2024-08-30T16:00:00Z,182.4946,185.7139,182.4209,185.639,1423739,STAPLES
PG,2024-08-30T16:00:00Z,205.0853,208.1002,204.2355,207.2415,999533,STAPLES
AAPL,2024-09-02T16:00:00Z,37.1066,37.1862,36.7675,36.8465,1152865,TECH
MSFT,2024-09-02T16:00:00Z,39.569,39.7438,38.159,38.3283,1199177,TECH
NVDA,2024-09-02T16:00:00Z,58.5582,58.9343,58.4288,58.8043,1488658,TECH
JPM,2024-09-02T16:00:00Z,68.2124,68.3252,67.587,67.699,823500,FINANCIALS
GS,2024-09-02T16:00:00Z,113.9357,114.519,113.8908,114.4738,1258816,FINANCIALS
BAC,2024-09-02T16:00:00Z,112.2982,113.0265,111.4442,112.1717,749967,FINANCIALS
XOM,2024-09-02T16:00:00Z,142.3576,142.6699,140.5803,140.8894,954515,ENERGY
CVX,2024-09-02T16:00:00Z,163.526,163.6192,161.1517,161.2436,1358441,ENERGY
KO,2024-09-02T16:00:00Z,185.7248,188.8067,184.8142,187.8855,1258881,STAPLES
PG,2024-09-02T16:00:00Z,207.0931,207.3018,202.7108,202.9153,1492898,STAPLES
AAPL,2024-09-03T16:00:00Z,36.8125,36.892,36.21,36.2884,1067368,TECH
MSFT,2024-09-03T16:00:00Z,38.3142,38.4914,38.28,38.4571,1475394,TECH
NVDA,2024-09-03T16:00:00Z,58.7547,59.2852,58.4284,58.9578,949567,TECH
JPM,2024-09-03T16:00:00Z,67.7301,69.3566,67.2443,68.8628,765417,FINANCIALS
GS,2024-09-03T16:00:00Z,114.5268,114.6919,114.2893,114.4543,1392997,FINANCIALS
BAC,2024-09-03T16:00:00Z,112.2137,112.2702,112.1015,112.158,1321968,FINANCIALS
XOM,2024-09-03T16:00:00Z,140.9573,142.6047,140.4245,142.0677,1116214,ENERGY
CVX,2024-09-03T16:00:00Z,161.3596,162.3863,161.2535,162.2795,797639,ENERGY
KO,2024-09-03T16:00:00Z,188.1131,188.4839,185.3304,185.6964,1307841,STAPLES
PG,2024-09-03T16:00:00Z,202.9882,208.1239,202.3814,207.5035,1361858,STAPLES
AAPL,2024-09-04T16:00:00Z,36.2777,36.8826,36.2489,36.8533,1519813,TECH
MSFT,2024-09-04T16:00:00Z,38.3921,39.3627,38.3812,39.3516,1446203,TECH
NVDA,2024-09-04T16:00:00Z,58.9931,59.2426,58.9894,59.2388,1138245,TECH
JPM,2024-09-04T16:00:00Z,68.8855,68.976,68.7437,68.8342,701013,FINANCIALS
GS,2024-09-04T16:00:00Z,114.4597,115.0934,113.8407,114.4744,827208,FINANCIALS
BAC,2024-09-04T16:00:00Z,112.4622,112.8077,112.1015,112.447,1132461,FINANCIALS
XOM,2024-09-04T16:00:00Z,142.253,146.6577,141.967,146.3635,1130256,ENERGY
CVX,2024-09-04T16:00:00Z,162.3612,164.6163,162.3209,164.5755,1531500,ENERGY
KO,2024-09-04T16:00:00Z,185.3108,185.9275,185.2713,185.8879,1178769,STAPLES
PG,2024-09-04T16:00:00Z,208.1177,208.3578,205.2518,205.4889,809979,STAPLES
AAPL,2024-09-05T16:00:00Z,36.8762,37.0109,36.7187,36.8533,1444239,TECH
MSFT,2024-09-05T16:00:00Z,39.4002,40.1393,39.3523,40.0906,1052500,TECH
NVDA,2024-09-05T16:00:00Z,59.2449,61.1321,59.2337,61.1206,1349359,TECH
JPM,2024-09-05T16:00:00Z,68.7781,70.7913,68.2146,70.2161,1505633,FINANCIALS
GS,2024-09-05T16:00:00Z,114.3488,114.358,113.2758,113.2849,1540555,FINANCIALS
BAC,2024-09-05T16:00:00Z,112.4663,113.1382,112.1527,112.8236,1451605,FINANCIALS
XOM,2024-09-05T16:00:00Z,146.2955,147.7157,146.0915,147.5101,896420,ENERGY
CVX,2024-09-05T16:00:00Z,164.7479,167.4988,163.6471,166.3871,1328930,ENERGY
KO,2024-09-05T16:00:00Z,185.7013,185.9279,185.2274,185.4538,1481131,STAPLES
PG,2024-09-05T16:00:00Z,205.412,206.0836,205.1455,205.8166,870957,STAPLES
AAPL,2024-09-06T16:00:00Z,36.7978,36.9401,36.3715,36.5127,853861,TECH
MSFT,2024-09-06T16:00:00Z,40.0669,40.2751,39.7516,39.9592,771520,TECH
NVDA,2024-09-06T16:00:00Z,61.1754,61.2333,59.9057,59.9624,1360236,TECH
JPM,2024-09-06T16:00:00Z,70.0729,70.5346,69.3174,69.7772,1590238,FINANCIALS
GS,2024-09-06T16:00:00Z,113.3075,115.0041,112.85,114.5416,1541929,FINANCIALS
BAC,2024-09-06T16:00:00Z,112.7452,113.6886,112.1826,113.1242,736687,FINANCIALS
XOM,2024-09-06T16:00:00Z,147.8226,148.4421,146.9664,147.5849,829375,ENERGY
CVX,2024-09-06T16:00:00Z,166.5723,166.9389,165.4173,165.7822,1155334,ENERGY
KO,2024-09-06T16:00:00Z,186.0525,187.053,185.3521,186.3515,1006603,STAPLES
PG,2024-09-06T16:00:00Z,206.197,206.7678,203.4123,203.977,1120586,STAPLES
AAPL,2024-09-09T16:00:00Z,36.479,36.7811,36.4415,36.7434,1415042,TECH
MSFT,2024-09-09T16:00:00Z,39.9899,40.1463,39.8421,39.9985,1204387,TECH
NVDA,2024-09-09T16:00:00Z,59.9404,60.0016,59.2526,59.3132,1446058,TECH
JPM,2024-09-09T16:00:00Z,69.8623,71.1715,69.5531,70.8579,1120716,FINANCIALS
GS,2024-09-09T16:00:00Z,114.2475,116.0365,114.1372,115.9246,1286023,FINANCIALS
BAC,2024-09-09T16:00:00Z,113.2793,113.4331,112.8507,113.0041,1031971,FINANCIALS
XOM,2024-09-09T16:00:00Z,147.5182,147.9412,146.2921,146.7127,887419,ENERGY
CVX,2024-09-09T16:00:00Z,166.1978,170.8792,165.9938,170.6696,705081,ENERGY
KO,2024-09-09T16:00:00Z,186.1616,188.3231,184.6683,186.8245,1028948,STAPLES
PG,2024-09-09T16:00:00Z,203.9245,204.7761,203.4852,204.336,1315043,STAPLES
AAPL,2024-09-10T16:00:00Z,36.8142,36.837,36.7946,36.8174,1496936,TECH
MSFT,2024-09-10T16:00:00Z,40.0105,40.1741,39.764,39.9272,1235131,TECH
NVDA,2024-09-10T16:00:00Z,59.2574,59.7651,58.9617,59.4684,1128658,TECH
JPM,2024-09-10T16:00:00Z,70.9283,72.7256,70.4965,72.2856,885490,FINANCIALS
GS,2024-09-10T16:00:00Z,116.0815,118.0599,115.3578,117.3285,747339,FINANCIALS
BAC,2024-09-10T16:00:00Z,112.7478,113.915,112.5956,113.7615,1545955,FINANCIALS
XOM,2024-09-10T16:00:00Z,146.5649,146.7907,145.9483,146.1735,1501325,ENERGY
CVX,2024-09-10T16:00:00Z,170.5699,175.769,170.3232,175.5152,1037986,ENERGY
KO,2024-09-10T16:00:00Z,186.8188,186.8274,186.5579,186.5666,1257004,STAPLES
PG,2024-09-10T16:00:00Z,204.4571,210.7652,204.1346,210.4332,1087774,STAPLES
AAPL,2024-09-11T16:00:00Z,36.8045,36.9653,36.5637,36.7242,854161,TECH
MSFT,2024-09-11T16:00:00Z,39.9179,39.9877,39.5988,39.6681,1585898,TECH
NVDA,2024-09-11T16:00:00Z,59.5315,59.5959,58.9041,58.9679,1421102,TECH
JPM,2024-09-11T16:00:00Z,72.3042,72.3961,71.5594,71.6504,1049150,FINANCIALS
GS,2024-09-11T16:00:00Z,117.3684,118.5951,116.8648,118.0884,1511666,FINANCIALS
BAC,2024-09-11T16:00:00Z,113.6743,116.2577,113.5966,116.1782,813695,FINANCIALS
XOM,2024-09-11T16:00:00Z,146.2836,147.3449,145.7412,146.8005,1190336,ENERGY
CVX,2024-09-11T16:00:00Z,175.3657,175.6876,174.2935,174.6139,1454944,ENERGY
KO,2024-09-11T16:00:00Z,186.6951,187.2073,184.5078,185.0154,1130802,STAPLES
PG,2024-09-11T16:00:00Z,210.465,211.3833,207.6316,208.5415,1321345,STAPLES
AAPL,2024-09-12T16:00:00Z,36.7886,36.797,35.8669,35.8751,950239,TECH
MSFT,2024-09-12T16:00:00Z,39.685,39.7418,38.5212,38.5763,1364567,TECH
NVDA,2024-09-12T16:00:00Z,58.8439,59.0408,57.4384,57.6313,1465019,TECH
JPM,2024-09-12T16:00:00Z,71.8059,72.0093,71.3691,71.5718,1391570,FINANCIALS
GS,2024-09-12T16:00:00Z,117.9934,118.0391,117.8283,117.8739,763203,FINANCIALS
BAC,2024-09-12T16:00:00Z,116.2242,116.3139,114.6479,114.7364,944377,FINANCIALS
XOM,2024-09-12T16:00:00Z,147.0838,147.6805,146.2056,146.8012,1348289,ENERGY
CVX,2024-09-12T16:00:00Z,174.6413,174.8121,171.8567,172.0249,1504425,ENERGY
KO,2024-09-12T16:00:00Z,185.1281,185.5817,183.509,183.9598,771036,STAPLES
PG,2024-09-12T16:00:00Z,208.2584,209.0059,207.9396,208.6864,1040364,STAPLES
AAPL,2024-09-13T16:00:00Z,35.9322,36.1191,35.9199,36.1067,803133,TECH
MSFT,2024-09-13T16:00:00Z,38.5848,38.8799,38.429,38.7236,775675,TECH
NVDA,2024-09-13T16:00:00Z,57.6774,58.9851,57.4928,58.797,1365920,TECH
JPM,2024-09-13T16:00:00Z,71.6208,71.6459,71.6091,71.6342,1303485,FINANCIALS
GS,2024-09-13T16:00:00Z,118.031,120.2089,117.1434,119.3118,931065,FINANCIALS
BAC,2024-09-13T16:00:00Z,114.7931,115.3811,114.7456,115.3333,1514243,FINANCIALS
XOM,2024-09-13T16:00:00Z,146.8097,148.4971,146.7574,148.4442,1428272,ENERGY
CVX,2024-09-13T16:00:00Z,172.03,174.5821,171.9373,174.4881,1127695,ENERGY
KO,2024-09-13T16:00:00Z,183.7911,184.8077,183.3659,184.3812,1398699,STAPLES
PG,2024-09-13T16:00:00Z,209.1858,209.2004,207.9941,208.0086,1332993,STAPLES
AAPL,2024-09-16T16:00:00Z,36.1194,36.345,36.0304,36.2557,1224479,TECH
MSFT,2024-09-16T16:00:00Z,38.6882,38.7218,38.6132,38.6468,1131338,TECH
NVDA,2024-09-16T16:00:00Z,58.8465,59.2244,57.8281,58.202,707569,TECH
JPM,2024-09-16T16:00:00Z,71.8099,72.4849,70.9376,71.6107,1018014,FINANCIALS
GS,2024-09-16T16:00:00Z,119.2793,119.7372,118.1844,118.6399,1178926,FINANCIALS
BAC,2024-09-16T16:00:00Z,115.4699,116.2208,112.8225,113.561,739823,FINANCIALS
XOM,2024-09-16T16:00:00Z,148.4433,148.746,147.4442,147.7456,1352970,ENERGY
CVX,2024-09-16T16:00:00Z,174.7708,175.6867,173.9321,174.8476,976528,ENERGY
KO,2024-09-16T16:00:00Z,184.3647,184.3945,183.4807,183.5103,921308,STAPLES
PG,2024-09-16T16:00:00Z,207.8663,210.9665,207.0914,210.183,1286850,STAPLES
AAPL,2024-09-17T16:00:00Z,36.2827,36.6379,36.0789,36.4332,1165805,TECH
MSFT,2024-09-17T16:00:00Z,38.6981,38.8433,38.395,38.5396,1176816,TECH
NVDA,2024-09-17T16:00:00Z,58.1163,59.6344,57.8416,59.3538,705126,TECH
JPM,2024-09-17T16:00:00Z,71.6115,71.7335,71.2609,71.3826,1503611,FINANCIALS
GS,2024-09-17T16:00:00Z,118.7226,119.41,118.675,119.3622,1500122,FINANCIALS
BAC,2024-09-17T16:00:00Z,113.7962,114.2592,113.3558,113.8187,886326,FINANCIALS
XOM,2024-09-17T16:00:00Z,147.6588,148.6588,147.5041,148.5032,1484426,ENERGY
CVX,2024-09-17T16:00:00Z,174.9946,175.0441,173.5065,173.5557,878568,ENERGY
KO,2024-09-17T16:00:00Z,183.3784,186.149,182.4385,185.1998,1402517,STAPLES
PG,2024-09-17T16:00:00Z,209.9836,211.6346,207.1174,208.7589,1070035,STAPLES
AAPL,2024-09-18T16:00:00Z,36.4303,36.8814,36.2909,36.7408,1532507,TECH
MSFT,2024-09-18T16:00:00Z,38.5273,38.8897,38.4578,38.8196,1082764,TECH
NVDA,2024-09-18T16:00:00Z,59.4688,59.7295,58.9922,59.252,763884,TECH
JPM,2024-09-18T16:00:00Z,71.4036,74.289,71.1648,74.0413,729846,FINANCIALS
GS,2024-09-18T16:00:00Z,119.4208,119.8472,119.105,119.5312,1253872,FINANCIALS
BAC,2024-09-18T16:00:00Z,114.0015,114.5635,113.5913,114.1527,806321,FINANCIALS
XOM,2024-09-18T16:00:00Z,148.3697,152.4498,148.2563,152.3333,862722,ENERGY
CVX,2024-09-18T16:00:00Z,173.6432,174.7793,173.495,174.6303,1163141,ENERGY
KO,2024-09-18T16:00:00Z,185.4694,186.2433,184.9902,185.7634,1068561,STAPLES
PG,2024-09-18T16:00:00Z,208.7621,211.0091,208.1163,210.3583,1292601,STAPLES
AAPL,2024-09-19T16:00:00Z,36.7376,36.9978,35.7965,36.0518,1276193,TECH
MSFT,2024-09-19T16:00:00Z,38.8012,38.854,38.2245,38.2766,764039,TECH
NVDA,2024-09-19T16:00:00Z,59.208,59.7384,59.1989,59.7292,1029347,TECH
JPM,2024-09-19T16:00:00Z,73.8985,75.0519,73.3758,74.5247,1044287,FINANCIALS
GS,2024-09-19T16:00:00Z,119.4942,121.5696,118.8706,120.9385,966244,FINANCIALS
BAC,2024-09-19T16:00:00Z,114.2283,115.8016,114.0229,115.5938,1016854,FINANCIALS
XOM,2024-09-19T16:00:00Z,152.229,156.6923,151.2131,155.6535,1353122,ENERGY
CVX,2024-09-19T16:00:00Z,174.737,175.6942,173.9216,174.8781,1082442,ENERGY
KO,2024-09-19T16:00:00Z,185.7492,186.372,185.5067,186.129,1201160,STAPLES
PG,2024-09-19T16:00:00Z,210.0795,210.2648,208.4063,208.5903,782361,STAPLES
AAPL,2024-09-20T16:00:00Z,36.074,36.1917,35.2163,35.3315,1104177,TECH
MSFT,2024-09-20T16:00:00Z,38.2697,38.5215,37.5773,37.8262,1076200,TECH
NVDA,2024-09-20T16:00:00Z,59.6878,59.7881,59.3361,59.436,1551887,TECH
JPM,2024-09-20T16:00:00Z,74.5232,74.6841,73.4924,73.6514,740767,FINANCIALS
GS,2024-09-20T16:00:00Z,120.7895,121.4183,119.8904,120.5178,994698,FINANCIALS
BAC,2024-09-20T16:00:00Z,115.6795,116.7226,115.4457,116.4872,1312267,FINANCIALS
XOM,2024-09-20T16:00:00Z,155.8292,155.8856,154.4979,154.5539,1403003,ENERGY
CVX,2024-09-20T16:00:00Z,174.9838,175.681,168.0231,168.6953,997243,ENERGY
KO,2024-09-20T16:00:00Z,185.9939,186.3876,185.7735,186.1671,1451686,STAPLES
PG,2024-09-20T16:00:00Z,208.6497,209.3434,204.7273,205.4102,1364637,STAPLES
AAPL,2024-09-23T16:00:00Z,35.2831,35.3962,35.0857,35.1985,1078212,TECH
MSFT,2024-09-23T16:00:00Z,37.806,37.985,37.28,37.4574,1037739,TECH
NVDA,2024-09-23T16:00:00Z,59.4268,59.5471,58.7067,58.8257,1178472,TECH
JPM,2024-09-23T16:00:00Z,73.523,74.7712,73.1228,74.3664,1557508,FINANCIALS
GS,2024-09-23T16:00:00Z,120.3418,121.1672,119.5781,120.4031,710936,FINANCIALS
BAC,2024-09-23T16:00:00Z,116.3069,116.9749,115.8727,116.54,875664,FINANCIALS
XOM,2024-09-23T16:00:00Z,154.2986,156.7326,153.8232,156.2512,1017876,ENERGY
CVX,2024-09-23T16:00:00Z,168.8114,170.1835,168.6102,169.981,1127964,ENERGY
KO,2024-09-23T16:00:00Z,186.0706,188.3895,186.0287,188.3471,1200779,STAPLES
PG,2024-09-23T16:00:00Z,205.4694,205.9568,205.4216,205.9089,1433033,STAPLES
AAPL,2024-09-24T16:00:00Z,35.2003,35.3446,35.0885,35.2328,764075,TECH
MSFT,2024-09-24T16:00:00Z,37.427,37.986,37.3111,37.8687,1473859,TECH
NVDA,2024-09-24T16:00:00Z,58.9954,59.0311,58.1587,58.1939,1363883,TECH
JPM,2024-09-24T16:00:00Z,74.4002,75.0278,74.1199,74.7461,763003,FINANCIALS
GS,2024-09-24T16:00:00Z,120.3101,120.9194,117.7354,118.3347,890288,FINANCIALS
BAC,2024-09-24T16:00:00Z,116.6227,116.9873,114.7,115.0597,790399,FINANCIALS
XOM,2024-09-24T16:00:00Z,156.4675,159.4154,156.2235,159.1673,1566281,ENERGY
CVX,2024-09-24T16:00:00Z,169.7353,170.3658,167.8941,168.5201,1372049,ENERGY
KO,2024-09-24T16:00:00Z,188.2358,189.0066,188.1572,188.9277,1360069,STAPLES
PG,2024-09-24T16:00:00Z,205.705,207.6543,205.5128,207.4605,1478078,STAPLES
AAPL,2024-09-25T16:00:00Z,35.2333,35.3915,35.2044,35.3625,1559708,TECH
MSFT,2024-09-25T16:00:00Z,37.8322,37.8738,37.7414,37.783,1364481,TECH
NVDA,2024-09-25T16:00:00Z,58.006,58.3368,57.439,57.7684,719495,TECH
JPM,2024-09-25T16:00:00Z,74.7007,77.184,74.2836,76.7554,1130628,FINANCIALS
GS,2024-09-25T16:00:00Z,118.5739,118.9862,117.0858,117.4942,788630,FINANCIALS
BAC,2024-09-25T16:00:00Z,115.1157,115.4398,114.9103,115.2341,801372,FINANCIALS
XOM,2024-09-25T16:00:00Z,159.4644,159.9572,156.6967,157.1826,1401640,ENERGY
CVX,2024-09-25T16:00:00Z,168.5208,170.8555,167.848,170.176,885338,ENERGY
KO,2024-09-25T16:00:00Z,189.4981,190.4528,188.343,189.2967,892380,STAPLES
PG,2024-09-25T16:00:00Z,207.7356,209.2853,207.2222,208.7694,840008,STAPLES
AAPL,2024-09-26T16:00:00Z,35.3316,35.5622,35.2859,35.5163,939645,TECH
MSFT,2024-09-26T16:00:00Z,37.8007,37.9948,37.7295,37.9234,1409370,TECH
NVDA,2024-09-26T16:00:00Z,57.7431,58.0831,57.6876,58.0274,1538453,TECH
JPM,2024-09-26T16:00:00Z,76.8515,77.4178,76.6558,77.2212,1069817,FINANCIALS
GS,2024-09-26T16:00:00Z,117.4908,118.0744,117.2988,117.8818,1540354,FINANCIALS
BAC,2024-09-26T16:00:00Z,115.1568,116.334,112.8482,114.0138,826337,FINANCIALS
XOM,2024-09-26T16:00:00Z,157.2719,161.9593,157.0034,161.6833,1229428,ENERGY
CVX,2024-09-26T16:00:00Z,170.1174,170.9708,168.6123,169.4624,1428453,ENERGY
KO,2024-09-26T16:00:00Z,189.3524,190.6612,188.3819,189.6889,785293,STAPLES
PG,2024-09-26T16:00:00Z,208.6473,208.9661,206.0198,206.3351,768189,STAPLES
AAPL,2024-09-27T16:00:00Z,35.5253,35.8639,35.2524,35.5906,1098964,TECH
MSFT,2024-09-27T16:00:00Z,37.9044,38.3311,37.8185,38.2444,1422795,TECH
NVDA,2024-09-27T16:00:00Z,58.0952,58.1003,57.1893,57.1943,909587,TECH
JPM,2024-09-27T16:00:00Z,77.3533,78.5029,77.2684,78.4168,1178403,FINANCIALS
GS,2024-09-27T16:00:00Z,117.8548,117.9548,117.5964,117.6963,1229782,FINANCIALS
BAC,2024-09-27T16:00:00Z,113.9991,117.3065,113.589,116.8859,1299167,FINANCIALS
XOM,2024-09-27T16:00:00Z,161.6935,165.0055,161.5694,164.8789,1375002,ENERGY
CVX,2024-09-27T16:00:00Z,169.3062,171.9481,168.388,171.0206,1245673,ENERGY
KO,2024-09-27T16:00:00Z,189.8326,190.9852,189.2181,190.369,1400979,STAPLES
PG,2024-09-27T16:00:00Z,206.7177,207.1073,206.4837,206.8731,1413097,STAPLES
AAPL,2024-09-30T16:00:00Z,35.5857,36.2705,35.4677,36.1506,1269217,TECH
MSFT,2024-09-30T16:00:00Z,38.2494,38.5327,38.1748,38.4577,1546258,TECH
NVDA,2024-09-30T16:00:00Z,57.1978,57.4346,56.4665,56.7013,1098339,TECH
JPM,2024-09-30T16:00:00Z,78.5105,78.6467,76.9894,77.1232,1295991,FINANCIALS
GS,2024-09-30T16:00:00Z,117.5509,118.0588,116.3916,116.8966,1096119,FINANCIALS
BAC,2024-09-30T16:00:00Z,116.9664,119.3282,116.8255,119.1846,1485454,FINANCIALS
XOM,2024-09-30T16:00:00Z,164.7731,165.2459,162.0918,162.5582,1258395,ENERGY
CVX,2024-09-30T16:00:00Z,171.0731,174.945,170.8246,174.6913,748599,ENERGY
KO,2024-09-30T16:00:00Z,190.4303,192.3467,189.6907,191.6025,1403296,STAPLES
PG,2024-09-30T16:00:00Z,206.77,209.6372,206.2695,209.131,1401395,STAPLES
AAPL,2024-10-01T16:00:00Z,36.144,36.9676,36.0737,36.8957,1303866,TECH
MSFT,2024-10-01T16:00:00Z,38.526,38.6173,38.4961,38.5873,971915,TECH
NVDA,2024-10-01T16:00:00Z,56.535,57.624,56.3608,57.447,988622,TECH
JPM,2024-10-01T16:00:00Z,77.1827,78.5702,77.1603,78.5474,751187,FINANCIALS
GS,2024-10-01T16:00:00Z,116.7518,117.3637,116.4905,117.1016,917963,FINANCIALS
BAC,2024-10-01T16:00:00Z,119.0042,119.1826,118.4734,118.6513,1314471,FINANCIALS
XOM,2024-10-01T16:00:00Z,162.5982,162.9537,160.1602,160.5111,1100402,ENERGY
CVX,2024-10-01T16:00:00Z,174.9494,175.5073,171.6128,172.1617,1261026,ENERGY
KO,2024-10-01T16:00:00Z,191.8116,192.1145,189.9941,190.2946,1255438,STAPLES
PG,2024-10-01T16:00:00Z,209.401,210.4763,208.3308,209.406,1347856,STAPLES
AAPL,2024-10-02T16:00:00Z,36.9031,36.9193,36.738,36.7541,970429,TECH
MSFT,2024-10-02T16:00:00Z,38.595,38.7594,37.7076,37.869,1493524,TECH
NVDA,2024-10-02T16:00:00Z,57.5369,57.6748,55.2654,55.3981,1158501,TECH
JPM,2024-10-02T16:00:00Z,78.4569,78.5243,77.3044,77.3709,1234437,FINANCIALS
GS,2024-10-02T16:00:00Z,117.1443,117.5106,114.6528,115.0124,1033365,FINANCIALS
BAC,2024-10-02T16:00:00Z,118.612,118.6821,117.2421,117.3113,1260773,FINANCIALS
XOM,2024-10-02T16:00:00Z,160.5936,161.5363,160.2952,161.2367,1240080,ENERGY
CVX,2024-10-02T16:00:00Z,172.1039,172.1444,167.3324,167.3718,1457539,ENERGY
KO,2024-10-02T16:00:00Z,190.6267,191.0711,190.5684,191.0127,722100,STAPLES
PG,2024-10-02T16:00:00Z,209.0113,209.0642,207.8849,207.9375,817381,STAPLES
AAPL,2024-10-03T16:00:00Z,36.7278,36.9721,36.4421,36.6861,762058,TECH
MSFT,2024-10-03T16:00:00Z,37.8976,38.7173,37.7979,38.6157,862044,TECH
NVDA,2024-10-03T16:00:00Z,55.4073,55.5533,55.1758,55.3216,1206832,TECH
JPM,2024-10-03T16:00:00Z,77.5326,78.6512,77.1626,78.2776,935339,FINANCIALS
GS,2024-10-03T16:00:00Z,115.04,116.8437,114.5832,116.3816,1079492,FINANCIALS
BAC,2024-10-03T16:00:00Z,117.2896,117.6253,115.9616,116.2945,1284052,FINANCIALS
XOM,2024-10-03T16:00:00Z,161.0848,161.7434,157.6415,158.2887,1418162,ENERGY
CVX,2024-10-03T16:00:00Z,167.5865,168.4881,166.9169,167.8176,1265619,ENERGY
KO,2024-10-03T16:00:00Z,191.0972,191.9708,190.6326,191.5052,1200894,STAPLES
PG,2024-10-03T16:00:00Z,207.8678,210.7523,206.6963,209.5712,984396,STAPLES
AAPL,2024-10-04T16:00:00Z,36.6843,36.7099,36.6753,36.7009,995795,TECH
MSFT,2024-10-04T16:00:00Z,38.641,38.729,38.468,38.5558,1209258,TECH
NVDA,2024-10-04T16:00:00Z,55.3129,56.2395,55.2287,56.1541,1270998,TECH
JPM,2024-10-04T16:00:00Z,78.3819,80.1285,78.357,80.103,1150392,FINANCIALS
GS,2024-10-04T16:00:00Z,116.371,116.5809,116.0985,116.3083,1063148,FINANCIALS
BAC,2024-10-04T16:00:00Z,116.3141,116.6863,111.7486,112.1074,1351094,FINANCIALS
XOM,2024-10-04T16:00:00Z,158.2862,162.0939,157.109,160.8973,738249,ENERGY
CVX,2024-10-04T16:00:00Z,168.2611,169.0274,162.9215,163.667,860819,ENERGY
KO,2024-10-04T16:00:00Z,191.4751,192.4041,189.3202,190.2433,1295259,STAPLES
PG,2024-10-04T16:00:00Z,209.6333,212.6119,209.0192,211.9909,1550848,STAPLES
AAPL,2024-10-07T16:00:00Z,36.633,37.2561,36.552,37.1739,1516543,TECH
MSFT,2024-10-07T16:00:00Z,38.5079,38.9301,38.4303,38.8518,916353,TECH
NVDA,2024-10-07T16:00:00Z,56.2598,57.2761,56.1082,57.1221,856984,TECH
JPM,2024-10-07T16:00:00Z,80.029,80.3284,78.0634,78.3565,1544119,FINANCIALS
GS,2024-10-07T16:00:00Z,116.2338,116.3562,115.859,115.9812,713838,FINANCIALS
BAC,2024-10-07T16:00:00Z,112.0568,113.3494,111.9627,113.2544,1512953,FINANCIALS
XOM,2024-10-07T16:00:00Z,160.6061,163.8395,160.2099,163.4363,814321,ENERGY
CVX,2024-10-07T16:00:00Z,163.4263,164.0499,163.3269,163.9502,1399460,ENERGY
KO,2024-10-07T16:00:00Z,190.3452,190.9127,187.309,187.8692,1440188,STAPLES
PG,2024-10-07T16:00:00Z,212.2307,212.5601,212.0467,212.3759,958060,STAPLES
